texto,codigo_ciuo_1d
OCUPACIÓN: CONTRATACIÓN DE MANO DE OBRA EN APOYO A LA AGRICULTURA; TAREAS: CAPTAR TRABAJADORES Y LLEVARLOS A LAS LABORES AGRÍCOLAS COMO COSECHA Y ESTRUCTURA DE PLANTACIÓN,3
"OCUPACIÓN: CONTADOR DE PÚBLICO GENERAL; TAREAS: LLEVAR REGISTRO DE LIBROS CONTABLES, CALCULAR IMPUESTOS",3
"OCUPACIÓN: ADMISTRADORA Y MANIPULADORA DE ALIMENTOS; TAREAS: COMPRAR, COCINAR Y VENDER",9
OCUPACIÓN: COCINERA; TAREAS: COCINAR Y PREPARACIÓN DE ALIMENTOS Y SANDWICH 12,9
"OCUPACIÓN: CONTADOR; TAREAS: ELABORACIÓN DE IVA, DECLARACIÓN DE RENTA, REMUNERACIONES",3
"OCUPACIÓN: CONTADOR; TAREAS: ATENDER CLIENTES, REALIZAR SERVICIOS DE CONTABILIDAD",2
OCUPACIÓN: CONTADOR GENERAL INDEPENDIENTE; TAREAS: CONTABILIDAD GENERAL Y REGISTROS,3
"OCUPACIÓN: ACOMODADOR DE VEHÍCULO; TAREAS: ACOMODAR AUTOS, CUIDA, LAVA EN VERANO",9
"OCUPACIÓN: APARCADOR DE VEHÍCULOS; TAREAS: AYUDAR A PERSONAS A ESTACIONAR, LAVAR Y CUIDAR VEHÍCULOS ESTACIONADOS EN LA VÍA PÚBLICA",9
OCUPACIÓN: CÓLERA DE FERIA; TAREAS: ATENCIÓN DE PÚBLICO Y VENTA DE ROPA USADA,9
OCUPACIÓN: CÓLERA DE FERIA; TAREAS: VENDE LO QUE LE REGALAN,9
OCUPACIÓN: CÓLERA DE FERIA; TAREAS: COMPRAR Y VENDER FRUTOS SECOS EN FERIA Y RECOLECTAR ROPA USADA QUE LE REGALAN,9
OCUPACIÓN: CÓLERA DE FERIAS LIBRES EN VENTA DE CACHUREOS; TAREAS: COMPRA DE INSUMOS O REGLA DE PERSONAS PARA VENDER EN FERIAS PARA VENTA COMO CACHUREOS,9
OCUPACIÓN: CONTADOR QUE REALIZA DECLARACIÓN DE IMPUESTOS A EMPRESAS; TAREAS: ATENCIÓN DE CLIENTES LABORES ADMINISTRATIVAS Y DECLARACIÓN DE IMPUESTOS,2
"OCUPACIÓN: GERENCIAMIENTO DE NEGOCIOS DE ÁREA FARMACÉUTICA; TAREAS: COTIZACIONES AL MERCADO PÚBLICO, ADMINISTRACIÓN DE PRECIOS Y OPORTUNIDADES DE MERCADO Y EJECUCIÓN DE LICITACIONES",1
"OCUPACIÓN: DIRECTOR DE AGENCIA MANAGER Y REPRESENTANTE ARTÍSTICO DE ARTISTAS DE CONTENIDO VISUAL.; TAREAS: MANEJAR A OTROS MANAGER, REVISA CAMPAÑAS DE MARKETING, SUPERVISA LOS CONTENIDOS DE SUS REPRESENTADOS EN REDES SOCIALES Y PLATAFORMAS VIRTUALES DE PAGO.",1
"OCUPACIÓN: CONTADOR GENERAL SERVICIOS CONTABLES; TAREAS: DECLARACIÓN DE IVA F29, F22 DECLARACIÓN DE RENTA Y ASESORÍAS CONTABLES",3
"OCUPACIÓN: SERVICIO DE CONTABILIDAD A PARTICULARES; TAREAS: IVA, INFORME DE BANCOS, LEYES SOCIALES, IMPUESTO A LA RENTA, ACTUALIZACIÓN DE INFORMACIÓN, LEYES LABORALES, BALANCE, INICIO DE EMPRESAS",3
"OCUPACIÓN: ADMINISTRADORA DE EMPRESA; TAREAS: PUBLICIDAD, MANEJO DE CLIENTES Y PAPELEO",1
"OCUPACIÓN: PRODUCTOR QUE PRODUCE EVENTOS; TAREAS: GESTIÓN, ADQUISICIÓN DE SERVICIOS, TRANSPORTE DE EQUIPOS, LOGÍSTICA DEL EVENTO, FORMULACIÓN Y GESTIÓN DE PROYECTOS, ADMINISTRACIÓN GENERAL",3
"OCUPACIÓN: ASESOR JURÍDICO; TAREAS: REDACTAR POSESIONES EFECTIVAS, CONTACTAR CLIENTES,COMPRAR INSUMOS.",3
"OCUPACIÓN: CLASES DE ARTES MARCIALES A PARTICULARES; TAREAS: DAR CLASES DE ARTES MARCIALES, ORGANIZAR DÍAS DE CLASES",3
"OCUPACIÓN: CONTRATISTA; TAREAS: REALIZAR COTIZACIONES, ATENDER CLIENTES, SUPERVISAR TRABAJADORES",1
"OCUPACIÓN: CONTRATISTA DE OBRAS MENORES; TAREAS: FORMULAR PROYECTOS PARA VIVIENDAS Y EMPRESAS, COMPRAR INSUMOS PARA SUS CLIENTES, SUPERVISAR  TRABAJOS EN OBRA DE CONSTRUCCIÓN.",1
"OCUPACIÓN: CRIANZA DE ANIMALES PARA PRODUCCIÓN DE LECHE; TAREAS: ADMINISTRAR EL CAMPO, COMPRAS Y VENTA.",1
"OCUPACIÓN: DESRATIZACION Y FUMIGACIÓN; TAREAS: CONTACTAR CLIENTES, ORGANIZAR FUMIGACIÓN",1
"OCUPACIÓN: DIRECTOR DE EMPRESA DE VIVERO; TAREAS: ADMINISTRAR VIVERO, VENDER SUS PLANTAS, RELACIONADOR PÚBLICO, CIERRE DE VENTAS",1
OCUPACIÓN: CLASES DE TWERK; TAREAS: ENSEÑA TWERK,3
"OCUPACIÓN: DUEÑO DE CAMIONES; TAREAS: ÁREA LOGÍSTICA DE EMPRESA, SECRETARIADO, CARGAS, COBROS.",1
"OCUPACIÓN: DUEÑO DE EMPRESA QUE REALIZA VÁLVULAS METÁLICAS PARA EL SECTOR MINERO; TAREAS: VENTA DE VÁLVULAS AL SECTOR MINERO, CONTACTO CON CLIENTES Y PROVEEDORES",1
"OCUPACIÓN: DUEÑO DE LA EMPRESA DE TRANSPORTE TRASLADO DE PASAJEROS; TAREAS: GESTIONAR, DIRIGIR, PLANIFICAR Y OPERACIONALIZAR LA EMPRESA FAMILIAR EN TODOS LOS ASPECTOS EN FLOTA TALAGANTE",1
"OCUPACIÓN: DUEÑO DE MICROEMPRESA DE CONSTRUCCIÓN DE VIVIENDAS PARTICULARES; TAREAS: VENDER PROYECTO, GESTIONAR Y ENTREGAR VIVIENDA PARTICULAR TERMINADA. ADMINISTRACIÓN Y ENCARGADO DE PERSONAL.",1
OCUPACIÓN: DUEÑO Y GERENTE DE EMPRESA DE ASESORÍA ADUANERA.; TAREAS: TRABAJO ADMINISTRATIVOS LLEVA CONTABILIDAD Y DOCUMENTACIÓN RESPONDE CORREOS Y REALIZA ASESORIAS,1
"OCUPACIÓN: DUEÑO/ADMINISTRADOR/SUPERVISOR OBRAS DE MANTENIMIENTO, CONSTRUCCIÓN Y ELECTRICIDAD; TAREAS: ADMINISTRAR NEGOCIO, HACER VISITAS EN TERRENO, REVISAR QUE EL TRABAJO SE REALICE DE FORMA ADECUADA, COORDINAR EQUIPOS DE TRABAJO, CONTRATAR PERSONAL.",1
OCUPACIÓN: FABRICA CARAMELOS Y CONFITES; TAREAS: ADMINISTRA VENTAS DESPACHO CONTROL DE CALIDAD,1
OCUPACIÓN: GERENTE DE CONSTRUCTORA; TAREAS: CONTRATO CLIENTES VE PARTE TÉCNICA DE LAS OBRAS TRÁMITES MUNICIPALES,1
OCUPACIÓN: GERENTE DE EMPRESA; TAREAS: CONTROL DE OBRA Y PROGAMACIÓN GESTIÓN CON CLIENTES,1
"OCUPACIÓN: GERENTE EMPRESA; TAREAS: MONITOREO CON DRONES AGRÍCOLAS, FOTOGRAFÍA MULTIESPECTRAL, ENSAYOS AGRÍCOLAS",1
"OCUPACIÓN: MICROEMPRESARIOS DEL SECTOR TRANSPORTE; TAREAS: ENCARGADO DE ORGANIZAR, PLANIFICAR Y MONITOREAR LA CONTINUIDAD OPERATIVA DE SUS MICROBUSES, COORDINAR EL ENVÍO DE LOS S MICROBUSES AL TALLER PARA LABORES DE MANTENIMIENTO.",1
"OCUPACIÓN: REPRESENTANTE LEGAL Y DUEÑO DE EMPRESA PRESTACIÓN DE SERVICIO EN CONTRATACIÓN DE PERSONAL PARA RUBRO LOGÍSTICO; TAREAS: DIRIGIR, PLANIFICAR, EVALUAR Y SELECCIONAR PERFIL DE TRABAJADORES PARA EMPRESAS DE LOGÍSTICA, ATENCIÓN DE CLIENTES EMPRESAS Y ASESORAMIENTO DE PERSONAL",1
OCUPACIÓN: DECORADORA DE EVENTOS; TAREAS: DECORACIÓN DE EVENTOS FAMILIARES,3
OCUPACIÓN: SERVICIOS MECÁNICOS; TAREAS: ADMINISTRACIÓN OPERACIÓN,1
"OCUPACIÓN: TRANSPORTE DE CARGA VÍA TERRESTRE; TAREAS: PLANIFICA LA RUTA, DIRIGE, COORDINA TODAS LAS ACTIVIDADES RELACIONADAS CON LA GESTIÓN DE FLOTA,GESTIÓN FINANCIERA",1
OCUPACIÓN: PROFESOR DE EDUCACIÓN FISICA; TAREAS: ENTRENAMIENTO FÍSICO A PERSONAS DE TODO RANGO ETARIO,3
OCUPACIÓN: DUEÑA Y GERENTE DE LA AGENCIA; TAREAS: PLANIFICACIÓN COTIZACIÓN EJECUCIÓN,1
"OCUPACIÓN: TATUADOR; TAREAS: DIBUJAR TATUAJES A PEDIDO, ATENDER CLIENTES Y COBRAR POR EL SERVICIO",3
"OCUPACIÓN: DUEÑO DE LOCAL; TAREAS: ABASTECER,CONTACTO CON PROVEEDORES, CONTROL DE TRABAJADORES",1
"OCUPACIÓN: DUEÑO Y ADMINISTRADOR DE SU IMPORTADORA.; TAREAS: ADMINISTRA SU NEGOCIO, SUPERVISA LAS VENTAS, CONTRATA PERSONAL, COMPRA MERCADERÍAS AL EXTRANJERO, PAGO DE CUENTAS.",1
"OCUPACIÓN: TATUADORA; TAREAS: DISEÑAR TATUAJES, TATUAR, ADMINISTRAR SU NEGOCIO",3
"OCUPACIÓN: TATUADORES DE CUERPO; TAREAS: DISEÑO, LIMPIEZA,TATUAR, CONTACTAR CLIENTES,CREAR CONTENIDO",3
OCUPACIÓN: TURISMO PESCA DEPORTIVA; TAREAS: ENSEÑA A PASAJEROS A PESCAR DEPORTIVAMENTE O PASEOS EN LANCHA,3
"OCUPACIÓN: INFORMÁTICO.; TAREAS: ATENCIÓN DE CLIENTES, REPARACIÓN E INSTALACIÓN DE PROGRAMAS COMPUTACIONALES, REPARACIÓN DE COMPUTADORES.",3
"OCUPACIÓN: ASESOR TÉCNICO; TAREAS: ATENDER CLIENTES, PREPARAR PROYECTOS",2
"OCUPACIÓN: ASESOR Y PROYECTISTA; TAREAS: ATENCIÓN PERSONAS QUE NECESITAN SERVICIOS, ELBORAR PLANOS , HACER CÁLCULOS DE AGUA Y ALCANTARILLADO Y PRESENTSCION AL SERVICIO DE SALUD",2
"OCUPACIÓN: ASESORA FORESTAL; TAREAS: INVENTARIO FORESTAL, PLANES DE MANEJO, TASACIONES, SUBDIVISIONES Y CARTOGRAFÍA.",2
OCUPACIÓN: ASESORIA EN INVESTIGACIÓN Y DESARROLLO; TAREAS: GESTIÓN DE LA INVESTIGACIÓN Y DESARROLLO AL INTERIOR DE LA EMPRESA EN ÁREA DE BIOTECNOLOGÍA AGRICOLA,2
OCUPACIÓN: TELEFONISTA; TAREAS: CONTESTAR CELULAR PARA COORDINA VIAJES,4
OCUPACIÓN: CONSULTOR DE RIEGO INDEPENDIENTE; TAREAS: DISEÑAR PROYECTOS DE RIEGO,2
"OCUPACIÓN: DISEÑADOR GRÁFICO; TAREAS: ELABORACIÓN DE CUADROS, IMPRESIÓN EN TELAS Y PAPEL, ELABORACIÓN DE BASTIDORES Y EMBALAJES DEL PRODUCTO",2
"OCUPACIÓN: DISEÑADOR GRÁFICO; TAREAS: ASESORAR A CLIENTES, ENTREGA DE PRESUPUESTOS, VISITAS PARA FOTOGRAFÍAS PUBLICITARIAS, DISEÑAR IMAGEN DE NEGOCIO Y DE MARKETING.",2
"OCUPACIÓN: DISEÑADOR GRÁFICO; TAREAS: CONTACTO CON CLIENTES, RETROALIMENTACIÓN Y ADMINISTRACIÓN DE DATOS",2
OCUPACIÓN: DISEÑADOR GRÁFICO; TAREAS: ELABORACIÓN DE PUBLICIDAD,2
OCUPACIÓN: VENTA DE VIAJES; TAREAS: CONTACTO DE CLIENTES Y LA VENTA DEL PROGRAMA,4
"OCUPACIÓN: ADMINISTRADORA DE CASINO; TAREAS: ELABORAR DULCES Y COLACIONES, SUPERVISAR TRABAJADORA, COMPRAR INSUMOS",5
"OCUPACIÓN: DISEÑAR, CREAR, TRABAJO MANUAL; TAREAS: OFRECER, COMPRAR INSUMOS, CREAR Y VENDER",2
"OCUPACIÓN: DISEÑO E IMPRESIÓN MATERIAL DE PUBLICIDAD TARJETAS VOLANTE; TAREAS: DISEÑAR E IMPRIMIR MATERIAL DE PUBLICIDAD, TARJETAS Y VOLANTES",2
"OCUPACIÓN: BAÑOS DE RELAJACIÓN; TAREAS: SAUNA, CALENTAR AGUA CON LEÑA, DAR MASAJES.",5
OCUPACIÓN: DISEÑO GRÁFICO DISEÑA PIEZAS VISUALES PARA MEDIOS DIGITALES E IMPRESOS; TAREAS: REALIZA PENDONES DISEÑO PARA REDES SOCIALES MARKETING LETREROS INSTALACIONES GRAFICAS,2
"OCUPACIÓN: DISEÑO PUBLICITARIO; TAREAS: DISEÑA, DESARROLLA LOGOS",2
"OCUPACIÓN: INGENIERÍA ESTRUCTURAL; TAREAS: BUSCA CLIENTES, DISEÑA ESTRUCTURAS LO QUE PIDE EL CLIENTE.",2
"OCUPACIÓN: INGENIERO CIVIL EN OBRAS; TAREAS: ADMINISTRATIVO DE PROYECTO , EJECUCIÓN DE PROYECTO",2
OCUPACIÓN: INGENIERO CONSULTOR PROFESIONAL; TAREAS: PROGRAMACIÓN FORMATOS..LABORES TERRENOS LEVANTAMIENTOS TOPOGRÁFICOS Y ASESORIAS TECNICAS Y CAPACITACIONES,2
"OCUPACIÓN: INGENIERO DE EJECUCIÓN FORESTAL; TAREAS: REALIZAR CARTOGRAFÍAS, SUBDIVISIONES PREDIALES Y ASESORIAS.",2
"OCUPACIÓN: CONTADORA; TAREAS: PAGAR IVA, PAGAR COTIZACIONES,BALANCES, INVENTARIO, DECLARACIÓN RENTA Y JURADA",3
"OCUPACIÓN: MAESTRO CONSTRUCTOR; TAREAS: PRESUPUESTO, DISEÑO E INTERPRETACIÓN DE PLANOS, ATENCIÓN DE CLIENTES, COMPRA DE MATERIALES SEGÚN TIPO DE OBRA, CONTROL DE CALIDAD",2
"OCUPACIÓN: ADMINISTRADOR EN CABAÑAS.; TAREAS: MANEJAR EL FUNCIONAMIENTO DIARIO DE CABAÑAS, RECEPCIONAR PASAJEROS,REALIZAR SERVICIO DE ADMINISTRACIÓN Y MANTENCIÓN.",5
"OCUPACIÓN: PROFESIONAL EN SERVICIO DE ÁREAS VERDES.; TAREAS: ESTABLECER NUEVAS ÁREAS VERDES, MANEJARLAS Y MANTENERLAS. DE SECTORES DÓNDE HAY MICROBASURALES Y AVENIDAS",2
"OCUPACIÓN: ADMINISTRADORA DE CABAÑAS DE TURISMO; TAREAS: GESTIONAR ALOJAMIENTO, RECEPCIÓN DE CLIENTES, MANTENCIÓN DE CABAÑAS.",5
"OCUPACIÓN: CONTRATISTA DE OBRAS MENORES.; TAREAS: SOLDADURAS, SUPERVISIÓN DE OBRAS, CONTRATAR MANO DE OBRA.",7
"OCUPACIÓN: DUEÑA Y ADMINISTRADORA DE EBISUSHI; TAREAS: COCINAR, COMPRAR, RECIBIR Y ENTREGAR PEDIDOS, ADMINISTRACIÓN GENERAL",5
"OCUPACIÓN: DUEÑA Y ADMINISTRADORA DE RESIDENCIAL; TAREAS: COMPRAR INSUMOS, VER CONTABILIDAD, SUPERVISAR EMPLEADAS, ATENDER CLIENTES",5
"OCUPACIÓN: EVALUACIÓN, REHABILITACIÓN, ENSEÑANZA DE KINESIOLOGÍA; TAREAS: EJERCICIOS MASAJES GUÍA DE TRATAMIENTO TERAPIAS",2
"OCUPACIÓN: DUEÑO Y ADMINISTRADOR DE CENTRO RECREATIVO; TAREAS: ADMINISTRAR CENTRO DE RECREACIÓN, PUBLICAR EN REDES SOCIALES, ATENDER CLIENTES, MANTENER LUGAR LIMPIO Y ORDENADO, PARA DAR RECIBIMIENTO A LAS PERSONAS, FAMILIAS O PASEOS DE CURSO QUE ARRIENDEN: TINAJA, DOMO Y PISCINA",5
"OCUPACIÓN: FONOAUDIÓLOGA; TAREAS: DIAGNÓSTICO DE FASCIA, TRASTORNO DEL LENGUAJE, ATENCIÓN A ADULTOS MAYORES CON PATOLOGÍAS NEUROLÓGICO",2
"OCUPACIÓN: KINESIÓLOGA; TAREAS: REHABILITACIÓN KINESICA, RESPIRATORIA Y MASOTERAPIA",2
"OCUPACIÓN: KINESIÓLOGA; TAREAS: EVALUACIONES, EJERCICIO TERAPÉUTICO , FISIOTERAPIA",2
"OCUPACIÓN: COSECHA DE PALTAS Y DAMASCOS; TAREAS: PROCESAR LA FLOR, CUAJA, MANTENCIÓN DE LA FRUTA PASTEL CRECIMIENTO, LA COSECHA Y LUEGO LA VENTA",6
OCUPACIÓN: CRIANZA Y CUIDADO DE ANIMALES CULTIVO; TAREAS: CUIDADO DE SUELO RIEGO Y ANIMALES,6
"OCUPACIÓN: NUTRICIONISTA; TAREAS: ELABORAR PLANES DE ALIMENTACIÓN, EVALUACIÓN ANTROPOMETRÍA Y ASESORÍA EN SUPLEMENTOS DEPORTIVOS",2
"OCUPACIÓN: PROFESIONAL ODONTOLOGA INDEPENDIENTE; TAREAS: EVALUACIÓN Y DIAGNÓSTICO, ORTODONCIA Y ODONTOLOGÍA FAMILIAR",2
"OCUPACIÓN: CUIDADO Y CULTIVO DE MIEL Y POLINIZACION; TAREAS: EXTRAER MIEL , POLEN,CERA , PROPOLEO , VENDE Y COMERCIALIZA A CLIENTES",6
"OCUPACIÓN: FABRICANTE MENOR Y ARTESANAL DE PRODUCTOS ALIMENTICIOS; TAREAS: COMPRA MATERIAS PRIMAS E INSUMOS, CONTROL CALIDAD, LIMPIEZA E HIGIENE DE ÁREA DE TRABAJO, RECEPCIÓN Y DE PEDIDOS, ETC",5
OCUPACIÓN: SERVICIOS DE OBSTETRICIA; TAREAS: REALIZAR CONTROLES GINECOLÓGICOS PREVENTIVOS,2
"OCUPACIÓN: TERAPEUTA OCUPACIONAL; TAREAS: REALIZACIÓN DE INFORMES CLÍNICOS, PLANES DE INTERVENCIÓN E INTERVENCIÓN",2
"OCUPACIÓN: CUIDADO Y VENTA GANADO; TAREAS: CUIDAR, TRASLADAR Y VENDER",6
"OCUPACIÓN: VETERINARIO; TAREAS: CONTACTAR A CLINICAS, ANESTESIA LIMPIAR",2
"OCUPACIÓN: PROFESORA DE CORTE Y CONFECCIÓN.; TAREAS: ENSEÑAR HACER MOLDES A LA MEDIDA, HACE CONFECCIÓN DE PRENDAS. HACE CLASES DE CORTINAJE Y MANUALIDADES.",2
OCUPACIÓN: DENTISTA; TAREAS: DIAGNÓSTICO Y PRESUPUESTO,2
"OCUPACIÓN: CONTADOR; TAREAS: ESTADO DE RESULTADOS, LIBRO IVA, IMPUESTOS A LA RENTA Y TODO TIPO DE CONTABILIDAD",2
"OCUPACIÓN: HUMITAS Y PASTEL DE CHOCLO Y SOPAPILLAS SECAS Y PASADAS; TAREAS: COMPRA LOS INGREDIENTES, PREPARA Y AVISA A LOS VECINOS Y CLIENTES PARA LA VENTA",5
OCUPACIÓN: CONTADOR GENERAL; TAREAS: CONTABILIDAD EMPRESAS,2
OCUPACIÓN: CONTADOR QUE REALIZA ASESORÍAS; TAREAS: REALIZAR APOYO DE CONTABILIDAD A CLIENTES Y ASESORAMIENTO TRIBUTARIO,2
"OCUPACIÓN: MANIPULADORA DE ALIMENTOS; TAREAS: ELABORAR HUMITAS, PASTELES DE CHOCLOS , VENDER HUMITAS, RECOLECTAR HIERBAS Y VENDERLAS,",5
"OCUPACIÓN: MANIPULADORA DE ALIMENTOS; TAREAS: PREPARAR ALIMENTOS, COMPRAR INSUMOS, CONTACTAR CLIENTES",5
"OCUPACIÓN: CONTADORA; TAREAS: TRABAJA CON PYMES VIENDO REMUNERACIONES, PAGO DE IMPUESTOS  Y RENTA",2
"OCUPACIÓN: CONTADORA; TAREAS: ANALIZAR GASTOS E INGRESOS, CALCULAR IMPUESTOS, LLEVAR REGISTRO DE LIBROS CONTABLES",2
"OCUPACIÓN: ASTROLOGÍA Y TERAPIAS ALTERNATIVAS; TAREAS: REIKI, TERAPIAS DE RELAJACIÓN",5
"OCUPACIÓN: CONTADORA/ ASESOR CONTABLE; TAREAS: ASESORÍAS FINANCIERAS, LLEVAR REGISTROS DE LIBROS CONTABLES.",2
"OCUPACIÓN: PETISERO; TAREAS: LABORES DE PETISERO, ESTO ES ALIMENTAR A LOS CABALLOS, LIMPIARLOS, HERRARLOS, PASEARLOS, CEPILLARLOS, BAÑARLOS, ETC.....",5
"OCUPACIÓN: PREPARACIÓN DE CEVICHE DE SALMÓN; TAREAS: COMPRAR PRODUCTOS PARA LA PREPARACIÓN DE CEVICHE, VENDER",5
"OCUPACIÓN: INFLUENCER Y ADMINISTRADORA DE CUENTAS IG.; TAREAS: ""PROPORCIONAR PRODUCTOS DE DIVERSAS MARCAS, ADMINISTRAR CUENTAS DE """"FAMOSOS""""""",2
"OCUPACIÓN: PROFESIONAL COORDINADOR Y FACILITADOR DE PROYECTOS; TAREAS: REALIZAR RELATORÍAS, COORDINADOR PROYECTOS",2
"OCUPACIÓN: DUEÑA DE LOCAL DE FRUTAS Y VERDURAS; TAREAS: ATENDER PÚBLICO, ORDENAR MERCADERÍA , ADMINISTRAR LOCAL, COMPRAR MERCADERIA",5
"OCUPACIÓN: VENDEDORA DE CEVICHE Y EMPANADAS; TAREAS: COMPRAR DE INSUMOS, ELABORAR CEVICHE Y EMPANADAS Y LUEGO OFRECER Y VENDER SUS PRODUCTOS.",5
OCUPACIÓN: INSTRUCTOR ECUESTRE; TAREAS: DOMAR CABALLOS,5
OCUPACIÓN: ABOGADO; TAREAS: ESCRITURAS Y JUICIOS,2
OCUPACIÓN: ABOGADO; TAREAS: JUICIOS LABORES Y CIVILES,2
OCUPACIÓN: ABOGADO; TAREAS: ASESORIA LEGAL PARA EMPRESAS MINERAS,2
"OCUPACIÓN: ABOGADO; TAREAS: REPRESENTACIÓN JURÍDICA PERSONAS NATURAL,PRESENTACIÓN DE ESCRITOS,PRESENTACIÓN DE ESCRITOS",2
OCUPACIÓN: ABOGADO; TAREAS: ASESORAR LEGAL Y JURÍDICAMENTE A CLIENTES SEGÚN REQUERIMIENTOS.,2
"OCUPACIÓN: ABOGADO; TAREAS: DEFENSA A CLIENTES, ASESORÍA LEGAL",2
"OCUPACIÓN: PREPARADOR DE CABALLOS; TAREAS: ENTRENAR A LOS EQUINOS, VER SUS PESOS, ALIMENTARLOS Y ESTÉN DE MANERA ÓPTIMAS PARA CORRER",5
"OCUPACIÓN: ABOGADO LABORAL; TAREAS: ASESORÍAS LABORALES, ASESORÍAS LEGALES, REDACCIÓN DE ESCRITURAS, CONTACTO CON CLIENTES",2
OCUPACIÓN: ABOGADO QUE REALIZA ASESORÍAS JURÍDICAS Y LITIGACIÓN ORAL; TAREAS: REALIZA ASESORÍAS Y LITIGACIONES,2
"OCUPACIÓN: ARRENDADORA DE LOZA; TAREAS: PUBLICACIÓN, GESTIÓN, PREPARACIÓN DE LOZA, ENTREGA Y RETIRO",5
"OCUPACIÓN: ARTISTA ESCÉNICO EN  SHOW FAMILIARES; TAREAS: EJECUTAR ESPECTÁCULOS, REALIZAR PRODUCCIÓN DEL ESPECTÁCULO",2
OCUPACIÓN: ASESOR JURÍDICO; TAREAS: ASESORA EN EL ÁREA  CIVIL PENAL Y LABORAL A LOS CLIENTES REALIZA ESCRITOS ACOMPAÑA AL TRIBUNAL A LOS CLIENTES,2
"OCUPACIÓN: ASESOR TÉCNICO; TAREAS: ENTREGAR ASESORÍA A PARTICULARES Y ORGANIZACIONES PARA LA POSTULACIÓN A PROYECTOS, COORDINAR PROYECTOS, CONTACTAR A EMPRENDEDORES",2
"OCUPACIÓN: ASESORAR A PERSONAS EN MATERIA JUDICIAL; TAREAS: LEER ESCRITOS, PRESENTARSE EN AUDIENCIAS",2
"OCUPACIÓN: ASESORÍAS LEGALES; TAREAS: ASESORAR CLIENTES, CONTACTO DE CLIENTES Y ADMINISTRACIÓN",2
OCUPACIÓN: ASISTENTE SOCIAL ADMINISTRATIVO Y SERVICIOS PROFESIONALES; TAREAS: TRABAJADORA SOCIAL. CAPTADORA DE CLENTES ASESORA ORGANIZAR DOCUMENTOS. GRUPOS . POSTULAR A PROYECTOS.,2
"OCUPACIÓN: CANTANTE INDEPENDIENTE; TAREAS: PREPARAR INSTRUMENTOS PREPARAR MÚSICA INTERPRETAR MÚSICA, CAPTAR CLIENTES.",2
"OCUPACIÓN: CREAR VIDEOS Y CONTENIDOS PARA ADULTOS.; TAREAS: PREPARAR LA ESCENA, PONER LA ILUMINACIÓN Y GRABAR O CHATEAR CON LOS CLIENTES",2
"OCUPACIÓN: DJ DE EVENTOS PRIVADOS Y MATRIMONIOS; TAREAS: HACER MEZCLAS DE MÚSICA, PREPARACIÓN DE PISTAS Y AGENDAR EVENTOS",2
"OCUPACIÓN: PERITO JUDICIAL; TAREAS: INVESTIGAR ACCIDENTES DE TRÁNSITO,PROCESO E INFORMES EXPONE ANTE EL TRIBUNAL",2
"OCUPACIÓN: DUEÑO EN LOCAL DE VENTA DE GAS; TAREAS: LABORES ADMINISTRATIVAS, COMPRA Y VENTA Y DELIVERY DE GAS CLIENTES",5
OCUPACIÓN: PSICÓLOGA; TAREAS: ATENDER PROGRAMAR E INFORMES PARA CLIENTES,2
OCUPACIÓN: PSICÓLOGA CLÍNICA.; TAREAS: TRABAJA EN TERAPIAS PSICOLÓGICAS,2
OCUPACIÓN: PSICÓLOGA INFANTIL; TAREAS: HACE EVALUACIONES Y TERAPIAS PSICOLÓGICAS  INFANTILES,2
OCUPACIÓN: DUEÑO Y ADMINISTRADOR EN PESCADERÍA; TAREAS: ADMINISTRADOR ATENCIÓN CLIENTES RETIRAR MERCADERÍA COMPRAR ENTREGAR,5
OCUPACIÓN: SESIONES DE SICOTERAPIA A PACIENTES; TAREAS: REFLEXIONAR EN BASE ALAS PERSONAS O PACIENTES,2
"OCUPACIÓN: VENTA DE ARIDOS EN TERRENO PROPIO.; TAREAS: VENTA DE ARIDOS, ENTREGA DE ARIDOS, REPARACIÓN DE CAMINOS.",5
OCUPACIÓN: SICÓLOGO CLÍNICO; TAREAS: ATIEND PACIENCIA VÍA ON LINE,2
"OCUPACIÓN: TRADUCTORA PRIVADA; TAREAS: RECIBIR MANUSCRITO DESDE UNA INSTITUCIÓN DE ESTADOS UNIDOS, TRADUCIR, EDITAR, REVISAR Y ENVIAR DE VUELTA AL CLIENTE",2
"OCUPACIÓN: DUEÑA Y ATIENDE  DE ALMACÉN; TAREAS: VENDER, COMPRAR BIENES PARA LA VENTA",5
"OCUPACIÓN: DUEÑO DE AMASANDERIA Y PANADERO; TAREAS: VENTA DE PAN Y COMIDA. TAREAS DE COMPRA DE INSUMOS, ADMINISTRATIVAS Y ELABORACIÓN DE PAN Y OTROS",7
"OCUPACIÓN: PRESTADOR DE SERVICIOS DE ACTIVIDAD MARITIMA; TAREAS: CARTOGRAFÍA, TRAZABILIDAD PESQUERA",3
"OCUPACIÓN: FABRICANTE Y VENDEDOR DE ASTILLAS; TAREAS: COMPRAR MADERA, ELABORAR ASTILLAS, AGENDAR Y ATENDER CLIENTES",5
"OCUPACIÓN: SUPERVISOR TÉCNICO; TAREAS: SUPERVISAR QUE TODO SE REALIZA CONFORME A LA NORMAS VIGENTES, HACER PRESUPUESTO Y VISITAR CLIENTES",3
OCUPACIÓN: COMPRA Y VENDE PALLETS; TAREAS: COMPRA TRASLADA REPARA VENDE PALLET,5
